rowid,inst_name_full,country.name,year,region,inst_type,mfiname,asofdate,inst_num,year_founded,permfi,mfiid,diamonds,assets,numborrs,numborrsind,numborrsgrp,numborrsshg,numloans,numloansind,numloansgrp,numloansshg,loanport,loanportind,loanportgrp,loanportshg,avgbalnc,avgbalncpinc,avgloanpbpinc,oss,frpa,fepa,oepa,cpb,cpl,par30,par90,writeoffratio,loanlossrate,maxdiamonds,regular_case,log_par30,log_par90,age,share_grp,log_avg_loan,log_ass_loan,log_numborrs,wdi_gdpgrowth,wdi_rural,wdi_laborforce,wdi_fdi,wdi_manufac,wdi_agricul,wdi_remittances,wdi_gini,wdi_inflation,wdi_privcredit,wdi_bankdens,wdi_atmdens,db_getcredit,db_enfcontract,db_registprop,wgi_cor,wgi_eff,wgi_reg,wgi_acc,wgi_law,wgi_sta,wdi_gdp,wdi_gdp_sq,swiid_gini,hdi,hdi_sq,efi_score,fgi_econ,fgi_ineq,cooperation,coop_srvy_years,ling_cluster
797,Crédito con Educación Rural,Bolivia,2010,Latin America and The Caribbean,NGO,CRECER,2010-12-31,220,1999,1,100490,5,63701447.84,108375,23092,0,108013,127451,23090,0,104361,58121383.05,15194320.26,0,42927062.79,456.03,0.2571,0.3024,1.2008,0.3129,0.05,0.2017,108.2455,97.9447,0.0064,0.0036,0.0067,0.0055,5,TRUE,-5.051457288616511,-5.626821433520073,11,0.738576071960834,6.12255693685115,0.0916736564876431,11.59335271408284,2.37533557597251,33.57,73.616,3.16544356376751,11.2700224741776,10.3899057010594,4.88667055237071,NA,2.5032760584424,40.3422839979531,20.279862096937695,19.7937530429287,37.5,58,58.3,-0.45864871144294705,-0.502368271350861,-0.797301411628723,-0.0392411425709724,-1.02979016304016,-0.415407210588455,6499.818152836,42247636.01993639,46.1,0.662,0.438244,49.4,6.8,8.7,7.74631964822718,2017,cluster_02
798,Crédito con Educación Rural,Bolivia,2011,Latin America and The Caribbean,NGO,CRECER,2011-12-31,220,1999,1,100490,5,99978494.46,120183,0,0,0,153639,42930,0,110709,90765598.98,43745000,0,47020598.98,590.77,0.2761,0.3529,1.1448,0.2781,0.052,0.1815,115.1087,100.8222,0.005,0.0033,0.0031,0.0011,5,TRUE,-5.298317366548036,-5.713832810509703,12,0.518044275677186,6.38142993220772,0.0966747594999482,11.69677086013253,3.45367377326657,33.126,73.647,3.58444214890513,10.3384637671598,9.7695858816954,4.35252343870871,46.1,9.88446419823887,40.7930963326947,23.8974391421042,24.1944862414467,37.5,58,58.2,-0.573696494102478,-0.471269518136978,-0.76334536075592,-0.0682377889752388,-0.984035789966583,-0.41712650656700107,6724.30066769052,45216219.46950317,45,0.668,0.446224,50,6.5,8.9,7.74631964822718,2017,cluster_02
799,Crédito con Educación Rural,Bolivia,2012,Latin America and The Caribbean,NGO,CRECER,2012-12-31,220,1999,1,100490,5,143613574.96,129737,0,0,0,165583,51141,0,114442,122424524.02,68859216.5,0,53565307.53,739.35,0.3455,0.441,1.1235,0.2463,0.0588,0.1486,118.3629,112.5827,0.0059,0.0037,0.0036,4e-4,5,TRUE,-5.132802928070463,-5.599422459331958,13,0.43753739660241,6.60577740895484,0.159631475644343,11.77326460333029,3.39719643988016,32.685,70.189,3.91355014614083,10.2142087811062,9.8121619148328,4.10025014391943,46.6,4.51560291399368,44.1369059073557,25.408914272299,27.5444833963859,37.5,58,58.4,-0.7278918623924259,-0.361267656087875,-0.832377791404724,-0.0815852954983711,-1.01876401901245,-0.45806810259819,6952.73837058014,48340570.84973738,44.5,0.674,0.454276,50.2,6.5,8.8,7.74631964822718,2017,cluster_02
800,Crédito con Educación Rural,Bolivia,2013,Latin America and The Caribbean,NGO,CRECER,2013-12-31,220,1999,1,100490,5,184551791.46,144461,0,0,0,172203,50549,0,121654,161040734.44,99448986.98,0,61591747.47,935.18,0.437,0.521,1.0628,0.2333,0.0532,0.1502,146.2275,140.5272,0.0081,0.0053,0.0069,-0.0315,5,TRUE,-4.815891217303744,-5.240048458424061,14,0.382460671669053,6.84073860746467,0.136272794681322,11.88076485391232,5.06979542446618,32.301,70.663,5.70662211902913,9.92781122691066,9.9669794768463,3.91834762999268,47.6,5.73640023719613,46.6796572079739,28.7839485351529,31.100878713538,37.5,58,58.5,-0.587771356105804,-0.379845023155212,-0.786389470100403,-0.06899304687976839,-1.05081140995026,-0.32859343290329,7305.22798236691,53366355.87435651,44.1,0.682,0.465124,47.9,6.2,8.9,7.74631964822718,2017,cluster_02
801,Crédito con Educación Rural,Bolivia,2014,Latin America and The Caribbean,NGO,CRECER,2014-12-31,220,1999,1,100490,5,197037209.84,154369,0,0,0,166631,70,41764,124797,179765141.82,111052233.43,0,68712908.39,1078.82,0.4231,0.4567,1.0847,0.2365,0.0538,0.1423,169.5936,158.9841,0.0142,0.0061,0.0096,0.0072,5,TRUE,-4.254513314374922,-5.099466507802871,15,0.382237110567313,6.98362472340239,0.0917413620654292,11.9471011192123,3.78318705934984,31.953,72.86,1.98982485629696,9.73832796276455,9.740217537701692,3.56697642694154,47.8,5.7666007457914,50.3224201105545,32.1294301407436,34.29920983856,37.5,58,58.5,-0.628422021865845,-0.586189091205597,-0.8866739273071289,-0.02630464918911459,-1.05817568302155,-0.333112090826035,7581.59842205182,57480634.63325865,43.6,0.684,0.467856,48.4,5.9,8.6,7.74631964822718,2017,cluster_02
802,Daasgift Quality Foundation,Ghana,2008,Africa,NGO,Daasgift Quality Foundation,2008-12-31,270,2006,0,102625,4,42660.94,408,0,408,0,408,0,408,0,37170.31,0,37170.31,0,91.1,0.0792,0.0792,0.891,0.4055,0.0201,0.4315,NA,NA,0.0629,0.0187,0,0,4,TRUE,-2.766209115275742,-3.979231755121596,2,1,4.51199842891155,0.137773423159795,6.01126717440416,6.37791278002531,50.649,72.986,9.46666398642932,7.54411818600718,29.4080967578414,0.439715522964983,NA,16.494639613412,12.6134904703492,4.70368547175635,3.7926112587585,43.8,65.8,69.9,-0.0774584859609604,-0.0330385453999043,-0.111344560980797,0.431884378194809,-0.0623820126056671,-0.0295159611850977,3447.2747779802,11883703.39489844,42.4,0.561,0.314721,57.03313167,5,6.8,9.07826200248261,2007; 2012,cluster_06
803,Dakahlya Businessmen's Association for Community Development,Egypt,2008,Middle East and North Africa,NGO,DBACD,2008-12-31,265,1997,1,100641,4,29939550.54,93533,42688,50845,0,93533,42688,50845,0,19825148.01,16475885.92,3349262.09,0,211.96,0.1178,0.1178,1.7638,0.2158,0.0454,0.0702,22.032,22.032,0.0021,6e-4,3e-4,2e-4,5,TRUE,-6.16581793425276,-7.418580902748128,11,0.168940079958576,5.35639219709913,0.412229133535733,11.44606959418416,5.07816836999054,56.942,50.011,5.8314126186488,15.5223673925181,12.6302400893356,5.33969849246231,31.1,18.3168316831684,42.7975137803462,4.45688043858544,6.47509044851092,18.8,44,44.6,-0.765909254550934,-0.374092191457748,-0.201634988188744,-1.21223938465118,-0.129783600568771,-0.510431706905365,9273.41217131806,85996173.29914993,38.9,0.663,0.439569,58.52107687,6.9,7.8,9.30549911569908,2001; 2008; 2013; 2018,cluster_08
804,Dakahlya Businessmen's Association for Community Development,Egypt,2009,Middle East and North Africa,NGO,DBACD,2009-12-31,265,1997,1,100641,4,35653037.59,104234,51454,52780,0,104234,51454,52780,0,24070314.05,20011511.31,4058802.74,0,230.93,0.1116,0.1116,1.6819,0.2201,0.0531,0.0705,23.3669,23.3669,0.0012,0.0012,1e-4,1e-4,5,TRUE,-6.725433722188183,-6.725433722188183,12,0.168622757956912,5.44209620637201,0.392855050049367,11.55439365066399,2.64591866475297,56.961,50.314,3.54835118019574,15.786154289004,12.9979466513145,3.7799170984456,NA,11.7634954386443,36.0927133507004,4.58125541657068,7.689703081408381,18.8,44,61.7,-0.464862793684006,-0.200358405709267,-0.17781800031662,-1.15747153759003,-0.0833449959754944,-0.607227087020874,9518.77911481844,90607155.83670372,39.3,0.668,0.446224,57.99378582,7,7.6,9.30549911569908,2001; 2008; 2013; 2018,cluster_08
805,Dakahlya Businessmen's Association for Community Development,Egypt,2010,Middle East and North Africa,NGO,DBACD,2010-12-31,265,1997,1,100641,5,37436527.76,105691,0,0,0,105691,54784,50907,0,25947235.86,21814072.59,4133163.28,0,245.5,0.1044,0.1044,1.8969,0.2299,0.0412,0.077,26.9649,26.7969,0.0012,0.0012,1e-4,1e-4,5,TRUE,-6.725433722188183,-6.725433722188183,13,0.159291081805428,5.50330062239195,0.366581819836259,11.56827502159171,3.03669718658159,56.981,51.785,2.91601657550141,16.102270843693,13.3407591579645,5.68677117520305,30.2,11.2651882653186,33.0722952214189,4.6060943698621,8.63709877755939,56.3,44,61.8,-0.596871852874756,-0.314766198396683,-0.147598043084145,-1.18803703784943,-0.174863860011101,-0.8984183073043819,9807.83561239505,96193639.3997646,39.5,0.675,0.455625,59,6.8,7.4,9.30549911569908,2001; 2008; 2013; 2018,cluster_08
806,Dakahlya Businessmen's Association for Community Development,Egypt,2011,Middle East and North Africa,NGO,DBACD,2011-12-31,265,1997,1,100641,4,38002255.22,104338,0,0,0,104338,53708,50630,0,25202334.99,20814941.63,4387393.37,0,241.55,0.0998,0.0998,1.9345,0.2342,0.0373,0.079,28.2071,28.2049,0.0087,0.0079,0.0012,0.0012,5,TRUE,-4.744432253321599,-4.840892519509161,14,0.174086780520173,5.48705629823407,0.410708857301913,11.5553909082884,-0.457409358912784,57,51.268,-0.204542848807527,15.7671942236161,13.8691050980964,6.06988425351907,NA,10.0649259874818,31.1549232899382,4.61684007502786,9.22315543863849,56.3,44,61.9,-0.633263945579529,-0.435919046401978,-0.246938586235046,-1.13998341560364,-0.483893096446991,-1.43705701828003,9762.97365439717,95315654.57645324,40.5,0.679,0.461041,59.1,6.5,7.4,9.30549911569908,2001; 2008; 2013; 2018,cluster_08
807,Dakahlya Businessmen's Association for Community Development,Egypt,2012,Middle East and North Africa,NGO,DBACD,2012-12-31,265,1997,1,100641,5,38014644.57,107608,0,0,0,107608,55576,52032,0,26589887.24,21990699.21,4599188.03,0,247.1,0.1021,0.1021,1.8707,0.2425,0.0274,0.096,34.8411,34.4273,0.0026,0.0026,0.0029,0.0029,5,TRUE,-5.952243833954701,-5.952243833954701,15,0.172967564265609,5.5097912491298,0.357440504352374,11.58625027338842,-0.059787762454917,57.054,50.955,1.00234071774049,16.165468442109,11.2727652713919,6.89188511375172,28.3,7.11172943343078,27.388449729504,4.57045582043164,10.3153365187244,56.3,44,62,-0.579664349555969,-0.681242823600769,-0.385591775178909,-0.765063405036926,-0.536399841308594,-1.43632972240448,9757.13659090014,95201714.4534824,41.5,0.688,0.473344,57.9,7.1,7.4,9.30549911569908,2001; 2008; 2013; 2018,cluster_08
808,Dakahlya Businessmen's Association for Community Development,Egypt,2013,Middle East and North Africa,NGO,DBACD,2013-12-31,265,1997,1,100641,4,39869516.4,113407,0,0,0,113407,59978,53429,0,28969615.83,24067901.51,4901714.32,0,255.45,0.1056,0.1056,1.8562,0.243,0.0269,0.0999,35.2241,35.2083,9e-4,9e-4,NA,NA,5,TRUE,-7.0131157946399645,-7.013115794639964,16,0.169201909640926,5.54301971193226,0.319364481165366,11.63873839676573,-0.153662236668836,57.107,50.998,1.45343420769727,16.6083799182971,11.2743496022361,6.18272925177381,NA,9.4697198106492,26.2224394958043,4.56271804268066,10.9437762147549,56.3,44,62.1,-0.613801896572113,-0.782649993896484,-0.557433128356934,-1.05155897140503,-0.735893428325653,-1.63883090019226,9742.14355657973,94909361.07700792,41.1,0.694,0.481636,54.8,8.2,7.1,9.30549911569908,2001; 2008; 2013; 2018,cluster_08
809,Dedebit Credit and Savings Institution,Ethiopia,2008,Africa,NBFI,DECSI,2008-12-31,267,1997,1,100312,4,185844934.67,464622,335133,120307,9182,464622,335133,120307,9182,145826451.76,75046007.94,23229183.02,47551260.8,313.86,1.1209,1.1209,1.2998,0.0894,0.0333,0.0213,8.546,8.546,0.0178,0.0161,0.0016,0.0016,4,TRUE,-4.028556821684098,-4.12893600699172,11,0.485374518585214,5.74894833529033,0.242495413350316,13.04897945075869,7.6878600799579,83.49,83.045,0.400997134132692,4.10813533633752,45.1845583729593,1.42866780210322,NA,44.3566858766952,17.7101483486321,1.20500182473293,0.0689207685732856,25,60,52.7,-0.666399776935577,-0.444984316825867,-0.8991320133209229,-1.30721271038055,-0.706700682640076,-1.73212063312531,1068.13800881515,1140918.80587559,32.5,0.395,0.156025,52.51279304,8.2,8.6,9.28558226883517,2007; 2020,cluster_08
810,Development Action for Mobilization and Emancipation,Pakistan,2009,South Asia,NGO,DAMEN,2009-12-31,264,1992,0,100492,4,6275042.83,44912,0,44912,0,44912,0,44912,0,5008342.84,0,5008342.84,0,111.51,0.1115,0.1115,1.0952,0.2605,0.0772,0.1231,18.1291,18.1291,0.0503,0.0279,0.0169,0.0169,4,TRUE,-2.9897502018764435,-3.579128590154817,17,1,4.71415534928369,0.225475220571485,10.71246029860166,0.564734298300792,65.207,52.128,1.39040226726245,12.7205247813455,22.717330013461705,5.183976289019139,NA,13.6477650639761,22.7227865928929,8.37322012076505,3.90381813771202,NA,NA,NA,-1.07562577724457,-0.8077713251113892,-0.584045112133026,-0.855763971805573,-0.838977217674255,-2.644526720047,4084.82537302128,16685798.32807844,34.5,0.502,0.252004,56.98230141,6.4,8.8,9.26237703645189,2001; 2012; 2018,cluster_05
811,Development Action for Mobilization and Emancipation,Pakistan,2010,South Asia,NGO,DAMEN,2010-12-31,264,1992,0,100492,4,6137147.61,38145,0,41161,0,38145,0,38145,0,4308698.83,0,4308698.83,0,112.96,0.1064,0.1064,1.0687,0.3201,0.1084,0.1289,18.1055,19.2669,0.0337,0,0.089,0.089,4,TRUE,-3.3902574416238216,-9.903487552536127,18,1,4.72699655438431,0.353724112641976,10.54914996652433,-0.656496930742478,65.003,52.682,1.14130485808969,13.0748605838059,23.281589636534495,5.4694579994506,28.8,12.938870563489001,21.412917545858,8.38442985702539,4.28122066528577,NA,NA,NA,-1.08961069583893,-0.770817995071411,-0.61335825920105,-0.7986512780189511,-0.737805545330048,-2.67593312263489,4058.0086198212002,16467433.958543161,34.4,0.505,0.255025,55.2,6.2,8.4,9.26237703645189,2001; 2012; 2018,cluster_05
812,Development Action for Mobilization and Emancipation,Pakistan,2011,South Asia,NGO,DAMEN,2011-12-31,264,1992,0,100492,4,6656417.32,31036,0,0,0,31036,0,31036,0,5106325.66,0,5106325.66,0,164.53,0.1386,0.1386,1.034,0.2922,0.1135,0.1369,26.0014,25.323,0.0314,0.0201,0.0471,0.0436,4,TRUE,-3.4609473860679296,-3.907035463917107,19,1,5.1030875546027,0.265101303218492,10.34290310001384,0.602287230228342,64.798,52.505,0.620823100122343,13.8301058630674,25.1291827073544,5.74144319517368,29.7,11.9160927116277,18.1263337413058,8.52856816243824,4.71894961176437,NA,NA,NA,-1.08339202404022,-0.8293701410293581,-0.647816777229309,-0.829199433326721,-0.9066281914711,-2.81003546714783,4082.44948753995,16666393.8183152,34.5,0.508,0.258064,55.1,6.6,8.5,9.26237703645189,2001; 2012; 2018,cluster_05
813,Development Action for Mobilization and Emancipation,Pakistan,2012,South Asia,NGO,DAMEN,2012-12-31,264,1992,0,100492,4,9336549.41,35065,0,0,0,35065,0,35065,0,6829245.83,0,6829245.83,0,194.76,0.1641,0.1641,1.2046,0.3041,0.12,0.1137,27.1819,27.5076,0.0186,0.0113,0.0195,0.0167,4,TRUE,-3.984593698262982,-4.482952553263842,20,1,5.27176604427422,0.31272249451506,10.46495876097101,1.66263301076835,64.592,52.833,0.382826516848328,14.0158331878383,23.710248671838,6.24243425086673,NA,9.6823518605568,16.9400444781753,8.7505217772778,5.28689707302287,NA,NA,NA,-1.06879222393036,-0.7780082821846012,-0.722233474254608,-0.8435821533203132,-0.883420169353485,-2.67700362205505,4150.32564036774,17225202.92109389,34.5,0.513,0.263169,54.7,7.2,8.2,9.26237703645189,2001; 2012; 2018,cluster_05
814,Development Action for Mobilization and Emancipation,Pakistan,2013,South Asia,NGO,DAMEN,2013-12-31,264,1992,0,100492,2,9973251.36,35185,0,0,0,35185,0,35185,0,7114024.9,0,7114024.9,0,202.19,0.1704,0.1704,1.2728,0.294,0.0932,0.1029,28.3041,28.2809,0.0159,0.0099,0.0243,0.0225,4,TRUE,-4.141436169755951,-4.615220521841593,21,1,5.30920359722433,0.337838471492346,10.46837513440065,2.80425652921821,64.387,53.162,0.576510795073031,13.5681120600402,23.8321164648607,6.32691404435362,29.5,7.692156118995701,16.1155186278304,9.05410344195688,6.29441996866395,NA,NA,NA,-0.9626420736312868,-0.792022287845612,-0.705004990100861,-0.799480617046356,-0.855993092060089,-2.60330200195313,4266.71141812156,18204826.32552889,34.4,0.518,0.268324,55.1,7.5,7.9,9.26237703645189,2001; 2012; 2018,cluster_05
815,Development Action for Mobilization and Emancipation,Pakistan,2014,South Asia,NGO,DAMEN,2014-12-31,264,1992,0,100492,2,13228820.3,38063,0,0,0,38063,0,38063,0,9969786.61,0,9969786.61,0,261.93,0.1926,0.1926,1.3734,0.3125,0.0955,0.1119,35.7579,35.4378,0.0079,0.0044,NA,-0.0012,4,TRUE,-4.840892519509161,-5.426150738057921,22,1,5.56807177784437,0.282838625059735,10.54699796065497,3.20999430550945,64.181,52.768,0.772218504215834,13.5424307987606,23.7445401162272,7.05677577461465,NA,7.18938402847025,15.5889529137955,9.30702485529817,7.2686032913745695,43.8,40.3,43.4,-0.838965237140656,-0.757806360721588,-0.688540935516357,-0.716015040874481,-0.7509300112724299,-2.40127921104431,4403.67261167579,19392332.47082347,34.4,0.527,0.277729,55.2,7.5,7.6,9.26237703645189,2001; 2012; 2018,cluster_05
816,Development Exchange Center,Nigeria,2009,Africa,NGO,DEC,2009-12-31,266,1987,1,100726,4,7365832.86,69289,69283,6,0,69289,69283,6,0,7019729.6,7006524.7,13204.9,0,101.31,0.0851,0.0851,1.2634,0.4339,0.0161,0.2838,25.429,25.429,0.0056,0.0045,0.0013,0.0013,4,TRUE,-5.184988681241033,-5.403677882205863,22,0.00188111234370047,4.61819381432132,0.0481274282468473,11.1460414424203,5.13016187553015,57.412,60.35,2.90024940111694,7.83841193672558,26.7488545066064,6.22720371431855,NA,12.5378277304689,19.6256016609527,6.48224588412968,11.4636933191847,NA,NA,NA,-1.04188585281372,-1.20481693744659,-0.760188281536102,-0.8488632440567019,-1.15610778331757,-1.99455380439758,4622.36354035931,21366244.69924305,42.5,0.484,0.234256,55.12331093,6.6,9.5,8.97151201709751,2000; 2012; 2018,cluster_10
817,Development and Employment Fund,Jordan,2008,Middle East and North Africa,Other,DEF,2008-12-31,268,1991,1,100423,5,59559653.52,17515,17515,0,0,17515,17515,0,0,53287015.49,50164843.66,0,0,3042.36,0.8312,0.8312,1.895,0.0806,0.0017,0.0513,172.5575,172.5575,0.0193,0.0193,0,0,5,FALSE,-3.947650183071297,-3.9476501830712967,17,0,8.02039031200642,0.11128570079809,9.77081293563159,4.64342654945989,16.308,41.368,12.4758876139066,21.1549823419464,2.87729962371158,15.492155546072198,32.6,13.9712310012729,78.4345636644324,16.7407746199072,22.6723521572682,12.5,54,57.9,0.38016700744628906,0.243918031454086,0.336663454771042,-0.7373688220977779,0.39787995815277105,-0.370714008808136,11540.4037360135,133180918.39019436,36.7,0.734,0.538756,64.09354181,6.6,7.5,9.31598715711544,2001; 2007; 2014,cluster_08
818,Development and Employment Fund,Jordan,2009,Middle East and North Africa,Other,DEF,2009-12-31,268,1991,1,100423,3,64285457.75,20133,0,0,0,20133,20133,0,0,62629176.06,59751678.87,0,0,3110.77,0.7816,0.7816,1.6437,0.0787,-9e-4,0.0517,170.0775,170.0775,0.0217,0.0217,0,0,5,TRUE,-3.830443018435723,-3.830443018435723,18,0,8.04262625991252,0.026102202370943,9.91011553882635,2.73720977577447,15.072,41.997,9.83417871777328,20.1282857515684,3.23671009361001,14.121887526608,NA,-0.739069743144773,73.3197632320278,16.3961266999644,23.4197157260484,12.5,54,57.9,0.16472952067852,0.241980701684952,0.283120602369308,-0.7845758199691769,0.216567948460579,-0.356457054615021,11856.2887952395,140571583.9961217,36.7,0.731,0.534361,65.40027058,6.5,7.4,9.31598715711544,2001; 2007; 2014,cluster_08
819,Development and Employment Fund,Jordan,2010,Middle East and North Africa,Other,DEF,2010-12-31,268,1991,1,100423,3,72705090.14,25459,0,0,0,25459,25450,1,8,70806133.8,69060018.31,206116.9,1539998.59,2781.18,0.6522,0.6522,1.5456,0.0853,0.0019,0.0436,130.8753,130.8753,0.0288,0.0288,0,0,5,TRUE,-3.5473798918402366,-3.547379891840237,19,0.0246605116857828,7.93063159646222,0.0264657652291226,10.1448245940423,0.0893368418974632,13.912,41.383,6.22247566537854,18.9265354406175,3.5751915426792,13.3521923938513,33.7,4.84551875852119,71.2547587741119,16.7177265830134,24.6470830650751,12.5,54,63.5,0.0383146591484547,0.096305742859840393,0.229590550065041,-0.799314975738525,0.146154016256332,-0.312492519617081,11866.8808292154,140822860.6148,36.6,0.725,0.525625,66.1,6.2,7.2,9.31598715711544,2001; 2007; 2014,cluster_08
820,Development and Employment Fund,Jordan,2011,Middle East and North Africa,Other,DEF,2011-12-31,268,1991,1,100423,4,81805367.61,28573,0,0,0,28573,28573,0,0,81915757.75,81915757.75,0,0,2866.89,0.6292,0.6292,1.0404,0.0885,0.0022,0.0411,117.5974,117.5974,0.0231,0.0231,0,0,5,TRUE,-3.767922661454389,-3.7679226614543886,20,0,7.96098443767383,-0.0013485145119287,10.26021749496242,0.154697988601768,12.828,40.933,5.03335872518524,19.3084736842863,3.50500395844734,12.4777301503123,NA,4.16244162927781,71.825947909826,16.5728820595845,24.9217837001541,12.5,54,63.5,0.0994421243667603,0.103498704731464,0.310276180505753,-0.796205163002014,0.20058399438858,-0.513562262058258,11885.238655168,141258897.89029962,36.6,0.721,0.519841,68.9,5.8,6.9,9.31598715711544,2001; 2007; 2014,cluster_08
821,Dian Mandiri Foundation,Indonesia,2008,East Asia and the Pacific,NGO,Dian Mandiri,2008-12-31,272,1998,1,100623,3,1475416.09,26541,2593,23948,0,26541,2593,23948,0,959506,436904.06,522601.95,0,36.15,0.018,0.018,1.2567,0.5607,0,0.4277,24.9224,24.9224,0.0884,0.0593,0.0252,0.0252,4,TRUE,-2.425883309338539,-2.825145972978458,10,0.54465729239838,3.58772786151575,0.430276755222777,10.1864459861515,4.64217359865803,51.665,68.61,1.82632902403998,27.8142729854303,14.4817402607761,1.33159930027812,36.1,10.2266645473148,26.55347982712511,6.57893890250407,13.1147843187472,NA,NA,NA,-0.639086067676544,-0.26358637213707,-0.346988946199417,-0.0112615153193474,-0.673782587051392,-1.05679154396057,7578.20522100623,57429194.37168609,44.2,0.646,0.417316,53.17298994,6.3,8,8.86507735253491,2001; 2006; 2018,cluster_09
822,Dian Mandiri Foundation,Indonesia,2009,East Asia and the Pacific,NGO,Dian Mandiri,2009-12-31,272,1998,1,100623,4,2106715.74,31059,17785,13274,0,31059,17785,13274,0,1284308.56,736806.16,547502.4,0,41.35,0.0186,0.0186,1.3287,0.5603,0,0.4032,25.0726,25.0726,0.1009,0,0.0169,0.0169,4,TRUE,-2.2936253516225737,-9.903487552536127,11,0.426301293203247,3.72208714545411,0.494909725599086,10.34364390043422,3.3069039401726203,50.866,68.273,0.903919419654062,26.3554745271064,15.290148146172,1.2589247567833,36,4.38641555014729,27.6587104878441,7.63904438797085,14.1155486051531,NA,NA,NA,-0.8896406292915339,-0.331201553344727,-0.314694702625275,-9.9799945019185e-4,-0.611935317516327,-0.751153647899628,7828.80918805405,61290253.30295951,44.9,0.657,0.431649,53.41837556,6.9,8.1,8.86507735253491,2001; 2006; 2018,cluster_09
